Citizen ID,mvar_1,mvar_2,mvar_3,mvar_4,mvar_5,mvar_6,mvar_7,mvar_8,mvar_9,mvar_10,mvar_11,mvar_12,mvar_13,mvar_14,mvar_15,mvar_16,mvar_17,mvar_18,mvar_19,mvar_20,mvar_21,mvar_22,mvar_23,mvar_24,mvar_25,mvar_26,mvar_27,mvar_28,mvar_29,mvar_30
C67925,EBONY,$18 ,$295 ,$25 ,$154 ,$224 ,3,40,0,100,31,Pilot,7,2,45-55,0,1,3,33,0.5,2,primary,1,,,2,6,3,0,211000
C67926,COSMOS,$945 ,$974 ,$136 ,$80 ,$207 ,14,72,7,200,17,Janitor,7,3,45-55,0,0,4,3,0.4,3,primary,,,,1,1,,0,250001
C67927,COSMOS,$557 ,$226 ,$190 ,$47 ,$120 ,8,29,3,51,1,Director,7,3,35-45,0,0,3,16,0.5,2,primary,1,,,4,7,2,0,57000
C67928,CENTAUR,$10 ,$202 ,$91 ,$45 ,$300 ,0,48,4,145,9,Senior Magement,7,3,45-55,1,1,4,47,0.2,5,MBA,6,,,3,9,,0,350000
C67929,CENTAUR,$431 ,"$1,265 ",$258 ,$54 ,$299 ,8,252,9,265,6,Others,7,5,45-55,1,0,1,6,0.3,3,primary,5,,,,5,,,0
C67930,CENTAUR,$67 ,$39 ,$25 ,$43 ,$118 ,1,3,0,15,2,Others,7,4,25-35,0,0,0,44,0.2,2,MBA,2,,,,2,,,0
C67931,COSMOS,$10 ,$18 ,$25 ,$40 ,$106 ,0,2,0,8,0,Consultant,7,2,45-55,0,1,0,40,0.1,3,MBA,,,,3,5,2,0,90000
C67932,CENTAUR,"$1,759 ",$469 ,$592 ,$50 ,$163 ,14,30,23,47,3,Others,7,2,55+,0,1,3,39,0.9,4,primary,1,,,,4,3,,0
C67933,TOKUGAWA,$10 ,$109 ,$155 ,$42 ,$158 ,0,6,7,82,2,Consultant,7,1,35-45,1,1,4,43,0.4,2,primary,,,,,2,2,0,85000
C67934,ODYSSEY,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Magician,7,4,45-55,1,1,4,25,0.7,3,primary,4,,1,5,16,6,0,350000
C67935,CENTAUR,$10 ,"$1,623 ",$100 ,$41 ,$150 ,0,88,9,63,1,Others,7,3,25-35,0,1,3,33,0.1,2,primary,6,,2,1,9,,,0
C67936,COSMOS,$636 ,$56 ,$168 ,$40 ,$151 ,8,6,11,61,0,Others,7,1,25-35,0,1,5,44,0.6,2,primary,,,,15,22,7,,0
C67937,COSMOS,$115 ,$743 ,$26 ,$46 ,$169 ,4,74,1,135,2,Magician,7,5,25-35,0,1,4,30,0.2,4,primary,,,,16,37,21,0,125000
C67938,CENTAUR,$89 ,$15 ,$25 ,$54 ,$175 ,1,0,0,69,2,Others,7,4,35-45,0,1,3,17,0.7,2,primary,1,,,,1,,,0
C67939,COSMOS,"$3,209 ",$892 ,"$1,134 ",$68 ,$297 ,54,61,61,88,4,Magician,7,3,45-55,1,1,2,39,0.5,5,primary,,,,,0,,0,145000
C67940,CENTAUR,$10 ,$15 ,$25 ,$40 ,$117 ,0,0,0,50,1,Director,7,4,25-35,0,1,2,33,0.7,5,primary,17,,,2,20,1,0,0
C67941,ODYSSEY,"$7,262 ",$168 ,"$3,756 ",$116 ,$340 ,180,5,147,214,18,Others,7,4,25-35,1,1,1,19,0.6,2,primary,,,,1,2,1,,0
C67942,CENTAUR,$10 ,$32 ,$25 ,$40 ,$107 ,0,2,0,29,0,Director,7,3,25-35,1,1,0,19,0.2,4,primary,,,,,0,,0,60000
C67943,CENTAUR,$106 ,$272 ,$53 ,$46 ,$439 ,2,28,1,136,4,Director,7,5,45-55,0,0,2,50,0.7,1,primary,2,,,,2,,0,0
C67944,CENTAUR,"$1,900 ","$1,406 ",$426 ,$40 ,$307 ,39,69,11,79,0,Consultant,7,4,55+,0,1,2,20,0.6,4,MBA,,,,2,7,5,0,850000
C67945,CENTAUR,$10 ,$658 ,$25 ,$65 ,$145 ,0,85,0,45,8,Others,7,1,35-45,1,1,4,10,0.9,2,primary,2,,,2,4,,,0
C67946,CENTAUR,"$5,790 ",$397 ,$852 ,$45 ,$331 ,91,19,25,123,5,Others,7,4,55+,1,1,2,22,0.6,1,primary,8,,1,2,13,2,,0
C67947,CENTAUR,"$2,417 ",$940 ,$567 ,$47 ,$382 ,19,76,7,327,5,Others,7,4,25-35,1,0,3,23,0.9,5,primary,7,,,,7,,,0
C67948,COSMOS,$73 ,$66 ,$77 ,$40 ,$104 ,1,9,1,9,0,Others,7,1,45-55,1,1,2,38,0.2,2,primary,2,,,6,13,5,,0
C67949,COSMOS,$10 ,$490 ,$159 ,$55 ,$306 ,0,39,10,337,6,Director,7,2,55+,1,0,1,18,0.4,3,primary,1,,,1,2,,0,72500
C67950,TOKUGAWA,"$2,088 ","$3,169 ","$1,759 ",$119 ,$822 ,43,305,88,331,21,House Husband,7,3,55+,1,1,1,24,0.9,5,primary,1,,,1,4,2,0,0
C67951,COSMOS,$526 ,$433 ,$139 ,$93 ,$162 ,13,22,6,66,3,Teacher,7,3,55+,1,0,5,9,0.8,5,primary,1,,,3,9,5,0,130000
C67952,EBONY,$10 ,$15 ,$34 ,$43 ,$103 ,0,0,1,2,3,Others,7,4,18-24,0,0,0,27,0.8,1,primary,,,,6,13,7,,0
C67953,TOKUGAWA,"$1,501 ","$1,883 ",$657 ,$128 ,$289 ,29,360,32,346,35,Others,7,5,35-45,0,0,1,26,0.5,2,primary,2,,,1,3,,,0
C67954,CENTAUR,$90 ,$449 ,$25 ,$70 ,$185 ,2,119,0,159,6,Middle Magement,7,4,35-45,1,1,3,34,0.6,4,primary,1,,1,,2,,0,80000
C67955,CENTAUR,$58 ,$896 ,$75 ,$43 ,$125 ,1,123,5,105,4,Magician,7,3,25-35,1,1,1,48,0.3,4,primary,,,,,0,,0,109000
C67956,COSMOS,$10 ,$207 ,$46 ,$43 ,$121 ,0,22,2,43,3,Others,7,3,55+,0,0,5,43,0.4,4,MBA,,,,4,13,9,,0
C67957,TOKUGAWA,$149 ,$431 ,"$1,159 ",$108 ,$174 ,1,94,30,110,25,Others,7,4,25-35,1,0,5,29,0.7,3,primary,11,,1,,12,,,0
C67958,ODYSSEY,$10 ,$193 ,$25 ,$43 ,$181 ,0,21,0,104,4,Teacher,7,2,35-45,0,0,3,44,0.3,4,primary,,,,3,6,3,0,150000
C67959,CENTAUR,$710 ,$622 ,$71 ,$116 ,$212 ,14,126,3,230,35,Others,7,2,45-55,1,0,2,32,0.9,1,primary,,,,,0,,,0
C67960,COSMOS,"$7,082 ","$7,767 ","$2,724 ",$156 ,$498 ,112,277,77,383,26,Others,7,2,18-24,1,0,1,4,0.2,1,primary,1,,,5,19,13,,0
C67961,ODYSSEY,$66 ,$888 ,$26 ,$67 ,$247 ,5,244,1,292,14,Others,7,4,35-45,1,1,0,12,0.9,2,primary,5,,,,7,2,,0
C67962,CENTAUR,"$1,179 ",$369 ,$538 ,$40 ,$143 ,10,28,10,19,0,Others,7,1,35-45,0,0,2,33,0.6,3,primary,3,,,3,6,,,0
C67963,COSMOS,$10 ,$15 ,$25 ,$41 ,$170 ,0,0,0,16,1,Others,7,3,35-45,1,0,2,48,0.3,1,primary,,,,8,14,6,,0
C67964,COSMOS,"$1,774 ",$917 ,$475 ,$62 ,$261 ,19,49,13,105,8,Others,7,3,18-24,1,0,1,9,0.3,4,primary,1,,,12,31,18,,0
C67965,CENTAUR,$149 ,$381 ,$140 ,$57 ,$304 ,4,72,4,123,6,Senior Magement,7,3,25-35,1,0,3,48,0.2,2,primary,3,,,2,23,18,0,80000
C67966,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Director,7,4,25-35,0,0,2,31,0.7,2,primary,,,,,0,,0,57000
C67967,COSMOS,$164 ,$605 ,$532 ,$40 ,$203 ,3,28,18,51,0,Teacher,7,4,25-35,1,0,2,2,0.5,3,primary,,,,13,22,9,1,0
C67968,CENTAUR,$97 ,$49 ,$26 ,$46 ,$116 ,1,8,2,16,4,Doctor,7,5,18-24,1,0,2,30,1,3,primary,13,,1,3,18,1,0,86000
C67969,COSMOS,$10 ,$15 ,$25 ,$50 ,$105 ,0,0,0,1,1,Middle Magement,7,1,35-45,0,1,0,25,0.4,4,primary,,,,,0,,0,45000
C67970,ODYSSEY,$10 ,"$1,344 ",$25 ,$73 ,$724 ,0,87,0,442,13,Others,7,2,35-45,1,0,4,22,0.4,4,primary,25,,,31,83,27,,0
C67971,EBONY,$10 ,$31 ,$41 ,$131 ,$125 ,0,3,1,73,43,Others,7,5,45-55,1,1,5,44,0.3,2,primary,,,,2,9,7,,0
C67972,CENTAUR,$859 ,"$1,006 ",$99 ,$50 ,$162 ,8,120,5,126,10,Middle Magement,7,1,25-35,0,1,3,12,0.7,2,primary,23,,,,23,,0,225000
C67973,EBONY,$10 ,$125 ,$47 ,$40 ,$118 ,0,12,1,28,0,Doctor,7,5,55+,0,0,3,50,0.8,3,primary,,,,1,3,2,1,0
C67974,TOKUGAWA,$137 ,$761 ,$208 ,$94 ,$226 ,5,40,4,248,20,Social Worker,7,5,45-55,0,0,5,24,0.9,2,primary,1,,,,1,,,0
C67975,CENTAUR,$10 ,$913 ,$160 ,$40 ,$174 ,0,68,3,60,0,Doctor,7,2,55+,0,0,3,19,0.4,3,primary,5,,,,5,,0,0
C67976,ODYSSEY,"$1,419 ","$11,713 ",$937 ,$93 ,$252 ,32,53,20,157,17,Others,7,4,18-24,0,1,2,12,0.5,3,primary,,,,,0,,,0
C67977,COSMOS,"$2,631 ","$1,015 ",$761 ,$82 ,$225 ,29,155,41,70,4,Others,7,4,18-24,0,0,2,12,0.2,3,MBA,4,,,3,10,3,,0
C67978,ODYSSEY,$10 ,$48 ,$45 ,$50 ,$169 ,0,2,2,100,4,Others,7,3,35-45,1,0,0,21,0.4,4,primary,3,,,,4,1,,0
C67979,EBONY,$10 ,$134 ,$25 ,$51 ,$115 ,0,13,0,20,4,Others,7,5,55+,1,1,2,32,0.6,3,primary,1,,,6,15,8,,0
C67980,ODYSSEY,$10 ,$647 ,$68 ,$67 ,$227 ,0,154,1,191,15,Director,7,4,18-24,0,0,3,28,0.8,1,MBA,2,4,,7,35,22,0,0
C67981,CENTAUR,$182 ,$313 ,$39 ,$136 ,$344 ,6,44,2,96,9,Others,7,2,35-45,0,0,5,13,0.3,3,MBA,1,,,,1,,,0
C67982,COSMOS,$14 ,$72 ,$25 ,$58 ,$185 ,1,5,0,180,6,Social Worker,7,4,25-35,0,1,2,46,0.9,4,primary,1,2,,,18,15,,0
C67983,EBONY,$10 ,$17 ,$30 ,$51 ,$109 ,0,1,2,18,1,Director,7,3,45-55,0,0,2,39,0.6,4,primary,,3,1,5,10,1,0,45500
C67984,CENTAUR,$232 ,$409 ,$131 ,$74 ,$141 ,1,75,10,172,21,Consultant,7,3,25-35,0,1,2,23,0.3,1,primary,2,,,1,3,,,150000
C67985,ODYSSEY,$10 ,$20 ,$25 ,$91 ,$177 ,0,2,0,85,22,Teacher,7,5,45-55,0,0,3,15,0.3,5,primary,,,,,0,,0,50000
C67986,CENTAUR,$213 ,$503 ,$82 ,$84 ,$415 ,8,68,4,226,9,Others,7,5,45-55,0,0,1,47,0.1,1,primary,4,,,,4,,,0
C67987,COSMOS,$10 ,$15 ,$25 ,$40 ,$109 ,0,0,0,14,0,Middle Magement,7,2,25-35,0,1,0,27,0.7,4,primary,,,,3,5,2,0,67000
C67988,ODYSSEY,$18 ,$658 ,$868 ,$106 ,$268 ,7,39,4,186,8,Consultant,7,3,55+,0,1,3,50,0.1,4,primary,,6,4,6,37,21,0,80000
C67989,EBONY,$318 ,$128 ,$25 ,$40 ,$120 ,5,7,0,21,2,Others,7,4,45-55,1,1,3,30,0.5,2,MBA,,,,3,7,4,,0
C67990,CENTAUR,"$1,608 ",$861 ,$198 ,$40 ,$134 ,21,80,7,44,0,Social Worker,7,4,55+,0,1,4,46,0.5,2,primary,5,,,1,6,,,0
C67991,CENTAUR,"$1,041 ","$1,264 ",$940 ,$112 ,$696 ,9,71,10,341,17,Others,7,4,45-55,1,0,2,48,0.7,3,primary,8,,,1,9,,,0
C67992,COSMOS,$10 ,$272 ,$25 ,$172 ,$241 ,0,52,0,196,47,Others,7,5,45-55,0,0,2,5,0.9,2,MBA,1,,,8,17,8,,0
C67993,TOKUGAWA,$19 ,$555 ,$333 ,$60 ,$130 ,2,49,19,47,7,Others,7,2,18-24,1,1,3,26,0.1,4,primary,8,,,6,17,3,,0
C67994,CENTAUR,$146 ,"$1,495 ",$214 ,$184 ,$227 ,3,313,2,170,65,Others,7,1,55+,0,0,2,18,0.6,3,MBA,4,,,,6,2,,0
C67995,EBONY,$322 ,$856 ,$384 ,$48 ,$316 ,8,74,12,106,3,Doctor,7,4,25-35,0,0,4,49,0.9,1,MBA,25,1,3,14,45,2,0,500000
C67996,ODYSSEY,"$2,428 ","$3,508 ","$1,032 ",$49 ,$255 ,42,104,19,176,2,Others,7,1,25-35,1,0,0,2,0.8,4,primary,6,,3,14,38,15,,0
C67997,CENTAUR,$91 ,"$1,607 ",$94 ,$43 ,$143 ,2,21,3,48,1,House Husband,7,2,25-35,0,0,4,33,0.2,4,primary,,,,1,3,2,0,0
C67998,ODYSSEY,"$1,966 ","$2,534 ","$3,521 ",$83 ,"$1,042 ",31,145,79,173,8,Others,7,5,45-55,1,0,2,11,0.5,4,primary,2,,,2,4,,,0
C67999,COSMOS,$106 ,$27 ,$39 ,$45 ,$103 ,3,2,2,9,1,Others,7,4,45-55,0,1,2,28,0.5,2,primary,,,,6,12,6,,0
C68000,CENTAUR,$281 ,$42 ,$46 ,$45 ,$187 ,2,4,1,104,2,Teacher,7,4,25-35,1,0,3,18,0.1,3,MBA,5,,,,5,,0,90000
C68001,CENTAUR,$81 ,$617 ,$70 ,$80 ,$214 ,2,30,5,96,11,Others,7,2,35-45,0,1,1,11,0.6,3,primary,,,,,0,,,0
C68002,COSMOS,$196 ,$337 ,$126 ,$56 ,$116 ,9,16,7,30,2,Others,7,3,35-45,1,0,4,19,0.8,3,primary,,,,2,3,1,,0
C68003,CENTAUR,$385 ,$334 ,$29 ,$69 ,$143 ,8,24,1,57,5,Magician,7,1,35-45,0,1,5,14,0.7,3,primary,,,,,0,,0,150000
C68004,CENTAUR,"$7,167 ","$8,911 ","$3,115 ",$289 ,"$1,895 ",143,371,80,677,45,Others,7,3,45-55,1,0,3,32,0.4,4,primary,2,,,6,19,11,,0
C68005,CENTAUR,$19 ,$200 ,$34 ,$58 ,$161 ,1,22,1,136,9,Senior Magement,7,4,35-45,0,0,1,27,0.5,3,MBA,25,4,,10,69,30,0,12500
C68006,EBONY,$10 ,$29 ,$56 ,$59 ,$226 ,0,3,1,229,21,Others,7,4,35-45,0,1,1,16,0.8,2,primary,,,,5,11,6,,0
C68007,CENTAUR,"$1,089 ",$717 ,$473 ,$92 ,$243 ,8,44,14,109,10,Others,7,4,25-35,1,1,3,26,0.4,4,MBA,3,,,5,10,2,,0
C68008,TOKUGAWA,"$1,084 ","$1,645 ",$51 ,$62 ,$298 ,11,97,5,258,5,Senior Magement,7,1,25-35,1,1,4,16,0.3,2,primary,1,,2,,3,,0,200000
C68009,ODYSSEY,"$1,142 ","$2,010 ",$200 ,$91 ,$261 ,37,177,11,287,15,Magician,7,3,35-45,1,1,1,32,0.8,4,primary,6,,1,,7,,0,265000
C68010,COSMOS,$38 ,$172 ,$46 ,$46 ,$131 ,1,20,4,51,4,Consultant,7,2,25-35,1,0,1,9,0.2,3,primary,,,,2,5,3,,0
C68011,COSMOS,$206 ,$168 ,$25 ,$42 ,$122 ,2,31,0,73,3,Magician,7,2,25-35,0,0,1,17,0.1,3,primary,,,,4,11,7,0,65000
C68012,TOKUGAWA,"$1,991 ","$7,934 ","$3,058 ",$118 ,$274 ,34,593,105,258,21,Senior Magement,7,2,35-45,0,1,3,26,0.5,3,primary,1,,,7,18,10,0,375000
C68013,CENTAUR,"$10,165 ","$2,426 ","$1,382 ",$197 ,"$1,098 ",144,166,45,808,28,Others,7,2,35-45,0,1,1,30,0.9,5,primary,,5,1,,7,1,,0
C68014,TOKUGAWA,$25 ,$31 ,$56 ,"$1,429 ",$863 ,6,3,2,137,63,Others,7,5,25-35,1,0,4,15,0.2,3,MBA,,,,7,26,19,,0
C68015,TOKUGAWA,$10 ,"$1,008 ",$128 ,$121 ,$259 ,0,74,5,146,17,Others,7,1,45-55,1,0,3,35,0.9,2,MBA,25,,,19,74,30,,0
C68016,CENTAUR,$98 ,$895 ,$228 ,$220 ,$156 ,7,89,8,108,40,Social Worker,7,2,45-55,0,1,4,21,0.7,2,primary,1,,,,1,,,0
C68017,COSMOS,$26 ,$159 ,$47 ,$40 ,$115 ,1,16,2,52,0,Consultant,7,1,18-24,1,0,3,33,0.2,2,MBA,,,1,11,19,7,0,75000
C68018,COSMOS,$10 ,$15 ,$25 ,$40 ,$104 ,0,0,0,10,0,Middle Magement,7,2,25-35,1,1,3,30,0.2,4,primary,,,,6,15,9,0,25000
C68019,COSMOS,"$2,037 ",$455 ,$96 ,$75 ,"$1,096 ",54,6,30,267,7,Doctor,7,4,55+,1,1,1,3,0.2,2,primary,,,,6,14,8,0,200000
C68020,CENTAUR,$212 ,"$3,906 ","$1,518 ",$40 ,$170 ,3,46,15,72,0,Director,7,2,25-35,1,1,2,10,0.7,2,primary,5,,,,5,,0,250000
C68021,COSMOS,$10 ,$441 ,$80 ,$47 ,$361 ,0,54,5,222,6,Others,7,1,35-45,1,1,2,27,0.2,3,primary,,,,1,1,,,0
C68022,CENTAUR,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Pilot,7,1,25-35,1,0,2,1,0.2,4,MBA,,,,,0,,0,87000
C68023,CENTAUR,"$1,033 ","$1,049 ",$273 ,$43 ,$145 ,12,90,29,48,2,Others,7,4,55+,0,1,3,3,0.9,4,MBA,4,,2,,6,,,0
C68024,CENTAUR,$10 ,$332 ,$25 ,$97 ,$299 ,2,46,1,252,16,Consultant,7,3,35-45,1,0,1,11,0.2,3,primary,3,,,1,4,,,60000
C68025,ODYSSEY,$10 ,$372 ,$25 ,$54 ,$387 ,0,33,0,165,7,Teacher,7,2,35-45,0,0,0,38,0.7,5,primary,,,,3,8,5,0,181000
C68026,ODYSSEY,$10 ,$65 ,$25 ,$40 ,$370 ,0,9,0,155,0,Doctor,7,4,45-55,0,0,1,24,0.4,2,primary,,,,2,5,3,0,0
C68027,CENTAUR,$528 ,$413 ,$174 ,$109 ,$629 ,6,53,7,272,20,Others,7,1,45-55,1,0,3,31,0.5,3,MBA,,,,,0,,,0
C68028,TOKUGAWA,$608 ,"$1,180 ",$274 ,$78 ,$187 ,6,179,13,205,25,Others,7,3,35-45,1,0,4,4,0.1,4,primary,1,,,,1,,,0
C68029,COSMOS,$76 ,$364 ,$118 ,$563 ,$271 ,1,41,8,215,159,Doctor,7,3,45-55,1,0,5,15,0.3,2,MBA,,,,1,3,2,52,0
C68030,ODYSSEY,$10 ,$822 ,$450 ,$62 ,$144 ,0,222,20,147,7,Consultant,7,5,25-35,0,0,1,41,0.4,2,MBA,,,,,0,,0,150000
C68031,EBONY,$27 ,$582 ,$221 ,$209 ,$212 ,1,173,12,297,48,Self Employed,7,3,18-24,1,1,4,13,0.4,3,MBA,1,,,2,6,3,0,130000
C68032,CENTAUR,$402 ,"$1,347 ",$240 ,$156 ,$426 ,7,88,6,368,28,Others,7,1,45-55,1,1,1,9,0.8,2,MBA,,,,,1,1,,0
C68033,CENTAUR,$322 ,"$2,396 ",$231 ,$115 ,$860 ,12,12,15,114,2,Magician,7,5,25-35,1,1,2,14,0.4,2,MBA,,,,3,13,10,0,96000
C68034,ODYSSEY,$111 ,$765 ,$161 ,$98 ,$277 ,2,204,9,262,43,Others,7,3,18-24,1,1,3,26,0.6,2,MBA,4,,1,1,6,,,0
C68035,CENTAUR,"$1,120 ",$119 ,$61 ,$40 ,$114 ,18,4,2,20,0,Teacher,7,5,35-45,1,0,0,14,0.4,4,primary,10,,1,,11,,0,500000
C68036,CENTAUR,$105 ,$264 ,$25 ,$45 ,$189 ,2,8,0,27,2,Magician,7,3,55+,1,0,1,15,0.7,1,MBA,5,,,,7,2,0,100000
C68037,CENTAUR,$10 ,$770 ,$25 ,$40 ,$101 ,0,11,0,3,0,Doctor,7,5,45-55,0,0,4,47,0.4,3,MBA,,,,,0,,5,0
C68038,COSMOS,"$2,102 ",$483 ,$223 ,$45 ,$140 ,26,79,12,114,2,Magician,7,5,18-24,0,1,1,50,0.4,3,primary,,,,21,31,10,0,80000
C68039,CENTAUR,$490 ,"$3,497 ","$1,318 ",$272 ,$632 ,8,248,28,538,36,Consultant,7,5,55+,0,1,2,18,0.5,1,primary,1,,,,1,,0,650000
C68040,CENTAUR,$89 ,$23 ,$25 ,$41 ,$134 ,2,1,0,31,1,Others,7,3,55+,0,1,4,28,0.4,3,primary,,,,,0,,,0
C68041,CENTAUR,"$2,565 ","$2,779 ","$1,150 ",$120 ,$354 ,51,289,23,475,32,Director,7,5,55+,1,0,5,10,0.5,5,primary,9,,,1,10,,,0
C68042,CENTAUR,$573 ,$773 ,$205 ,$40 ,$153 ,15,53,15,69,0,Others,7,2,25-35,1,1,1,8,0.9,5,MBA,1,2,,4,21,14,,0
C68043,CENTAUR,$204 ,$343 ,$111 ,$340 ,$851 ,4,34,4,240,64,Others,7,4,45-55,1,1,3,37,0.2,3,primary,1,,,5,18,12,,0
C68044,COSMOS,$19 ,$760 ,$86 ,$60 ,$197 ,2,126,1,133,11,Others,7,3,45-55,0,1,4,18,0.8,1,MBA,,,,8,14,6,,0
C68045,COSMOS,$10 ,$131 ,$55 ,$76 ,$118 ,0,34,3,35,33,Self Employed,54,2,55+,0,0,1,10,0.8,4,MBA,,,,2,9,7,2,0
C68046,CENTAUR,"$1,599 ","$1,088 ",$330 ,$40 ,$113 ,16,24,16,11,0,Consultant,54,3,25-35,0,1,4,36,1,2,primary,1,,,,1,,1,0
C68047,COSMOS,$404 ,$36 ,$40 ,$43 ,$169 ,7,4,3,23,1,Consultant,54,3,18-24,1,0,4,44,0.2,1,MBA,,,,3,7,4,,72000
C68048,ODYSSEY,$404 ,$850 ,$550 ,$263 ,$260 ,6,145,12,273,84,Others,54,3,45-55,0,1,2,35,0.2,2,primary,7,,,,10,3,,0
C68049,ODYSSEY,$165 ,$125 ,$88 ,$57 ,$136 ,2,16,3,72,14,Director,24,1,35-45,0,1,3,35,0.1,3,primary,,,,,0,,0,0
C68050,CENTAUR,$437 ,$15 ,$51 ,$202 ,$190 ,16,0,2,56,21,Teacher,24,1,45-55,1,1,4,38,0.8,1,primary,13,,,,13,,0,250000
C68051,ODYSSEY,$926 ,"$2,421 ",$425 ,$87 ,$243 ,14,189,20,143,18,Others,24,2,35-45,0,0,3,30,0.8,3,MBA,2,,,16,31,13,,0
C68052,CENTAUR,$138 ,$176 ,$56 ,$46 ,$106 ,4,10,2,8,3,Director,24,4,18-24,1,1,4,20,0.8,3,primary,12,13,8,,43,10,0,96000
C68053,CENTAUR,$139 ,"$1,074 ",$361 ,$70 ,$343 ,3,61,18,212,18,Others,24,2,18-24,0,1,1,29,0.4,5,primary,14,,2,1,17,,,0
C68054,COSMOS,$60 ,$597 ,$42 ,$187 ,$265 ,2,106,6,340,74,Others,24,5,18-24,1,1,0,31,0.8,2,primary,,,,3,5,2,,0
C68055,COSMOS,$11 ,$39 ,$25 ,$41 ,$109 ,1,4,0,15,1,Middle Magement,24,2,25-35,1,0,3,16,0.2,1,primary,,,,2,7,5,0,25000
C68056,CENTAUR,$989 ,$349 ,$541 ,$162 ,$243 ,17,4,11,41,4,Others,24,3,35-45,1,0,3,12,0.8,3,primary,15,,,,15,,,0
C68057,COSMOS,$19 ,$662 ,$100 ,$57 ,$176 ,2,88,1,164,5,Others,46,5,18-24,1,0,3,45,0.6,4,primary,,,,4,8,4,,0
C68058,ODYSSEY,$278 ,"$2,965 ",$764 ,$135 ,$707 ,14,139,21,324,14,Others,46,4,55+,0,0,0,25,0.5,1,MBA,,,,3,26,23,,0
C68059,COSMOS,$10 ,$17 ,$25 ,$41 ,$257 ,0,5,0,84,1,Director,46,4,35-45,1,0,5,6,0.6,4,primary,2,,,4,12,6,0,150000
C68060,EBONY,$117 ,$222 ,$41 ,$42 ,$130 ,6,43,2,119,1,Others,46,5,25-35,1,1,0,18,0.2,5,primary,,,,1,7,6,,0
C68061,CENTAUR,$253 ,$139 ,$25 ,$55 ,$244 ,8,9,0,140,7,Others,46,3,45-55,1,1,4,25,0.7,4,primary,10,,,,10,,,0
C68062,COSMOS,$10 ,$15 ,$25 ,$40 ,$100 ,,,,,,Doctor,46,4,55+,0,0,4,18,0.5,3,primary,,,,1,5,4,0,350000
C68063,CENTAUR,$69 ,$222 ,$59 ,$73 ,$177 ,1,8,2,110,9,Others,46,3,18-24,0,0,0,34,0.5,1,primary,,,,,0,,,0
C68064,EBONY,$389 ,$204 ,$25 ,$50 ,$201 ,2,15,0,69,8,Middle Magement,46,2,45-55,1,1,4,20,0.9,5,primary,,,,1,3,2,0,0
C68065,CENTAUR,$36 ,$212 ,$385 ,$41 ,$120 ,3,15,5,68,1,Consultant,46,4,35-45,0,1,5,1,0.4,2,primary,,,,,0,,0,100000
C68066,ODYSSEY,$174 ,$631 ,$501 ,$44 ,$193 ,13,49,14,210,3,Director,46,1,35-45,1,0,5,9,1,4,primary,25,,,1,54,28,0,150000
C68067,COSMOS,$359 ,$34 ,$33 ,$172 ,$113 ,4,3,1,17,35,Others,46,4,25-35,1,1,3,41,0.1,1,primary,1,,,10,26,15,,0
C68068,CENTAUR,"$1,959 ",$672 ,$118 ,$90 ,$791 ,22,44,6,240,13,Others,46,4,35-45,0,1,0,7,0.5,4,primary,1,,,,1,,,0
C68069,CENTAUR,$345 ,$591 ,$42 ,$56 ,$180 ,6,89,2,164,5,Others,46,2,35-45,1,1,1,39,0.4,4,primary,,,,,0,,,0
C68070,CENTAUR,$230 ,$15 ,$39 ,$40 ,$131 ,2,0,1,22,0,Others,46,3,35-45,0,0,0,42,0.2,2,primary,25,,,,25,,,0
C68071,COSMOS,$10 ,$22 ,$25 ,$40 ,$100 ,0,2,0,1,0,Magician,46,1,25-35,1,1,0,44,0.7,4,primary,1,,,,6,5,0,80000
C68072,CENTAUR,$90 ,$977 ,$70 ,$40 ,$167 ,1,45,1,197,1,Others,46,3,55+,1,0,3,26,0.7,1,primary,2,,,,2,,,0
C68073,COSMOS,$10 ,$184 ,$40 ,$53 ,$150 ,0,24,2,98,9,Director,46,1,35-45,0,0,0,29,0.9,4,primary,1,,,11,19,7,0,42000
C68074,CENTAUR,$347 ,"$1,348 ",$39 ,$74 ,$147 ,12,53,1,50,7,Others,46,3,45-55,0,0,4,32,1,1,primary,10,,,2,12,,,0
C68075,ODYSSEY,$492 ,$500 ,$132 ,$48 ,$145 ,7,31,16,108,11,Others,46,2,55+,0,0,5,39,0.4,5,MBA,1,,,15,20,4,,0
C68076,CENTAUR,$150 ,$210 ,$297 ,$40 ,$129 ,7,7,10,31,0,Others,46,3,25-35,0,1,4,13,0.4,3,primary,5,,,,6,1,,0
C68077,CENTAUR,$153 ,$635 ,$28 ,$67 ,$335 ,5,41,1,182,4,Magician,46,3,25-35,0,1,4,27,0.8,1,MBA,3,,,1,6,2,0,250000
C68078,ODYSSEY,$169 ,"$1,385 ",$42 ,$46 ,$357 ,9,131,4,214,2,Magician,46,1,45-55,0,1,4,47,0.4,4,primary,3,,,,3,,0,282000
C68079,ODYSSEY,$394 ,$429 ,$96 ,$40 ,$204 ,15,32,4,135,1,Others,46,5,25-35,1,1,3,10,0.4,3,primary,,,,,11,11,,0
